X_id,operator_registration_number,postal_code,ward_number,ward_name
1714061,STR-2208-HDKHHJ,M6J,11,University-Rosedale
1714062,STR-2208-HLRHHK,M2J,17,Don Valley North
1714063,STR-2208-HTXHHL,M4J,14,Toronto-Danforth
1714064,STR-2208-JCDHHM,M5V,10,Spadina-Fort York
1714065,STR-2208-FHMVHB,M5M,8,Eglinton-Lawrence
1714066,STR-2208-FQTVHC,M4B,20,Scarborough Southwest
1714067,STR-2208-GGGVHF,M6J,10,Spadina-Fort York
1714068,STR-2208-GPMVHG,M6K,10,Spadina-Fort York
1714069,STR-2208-GWTVHH,M4C,19,Beaches-East York
1714070,STR-2208-HDZVHJ,M6C,12,Toronto-St. Paul's
1714071,STR-2208-HMGVHK,M2J,17,Don Valley North
1714072,STR-2208-HVMVHL,M5V,10,Spadina-Fort York
1714073,STR-2208-JCTVHM,M9B,3,Etobicoke-Lakeshore
1714074,STR-2208-FJDHHB,M3C,16,Don Valley East
1714075,STR-2208-FRKHHC,M4X,13,Toronto Centre
1714076,STR-2208-FYRHHD,M5V,10,Spadina-Fort York
1714077,STR-2208-GXKHHH,M5J,10,Spadina-Fort York
1714078,STR-2208-HFRHHJ,M4Y,13,Toronto Centre
1714079,STR-2208-HMXHHK,M5A,13,Toronto Centre
1714080,STR-2208-HWDHHL,M5G,11,University-Rosedale
1714081,STR-2208-FJTVHB,M6G,11,University-Rosedale
1714082,STR-2208-FRZVHC,M4Y,13,Toronto Centre
1714083,STR-2208-FZGVHD,M5S,13,Toronto Centre
1714084,STR-2208-GHMVHF,M5J,10,Spadina-Fort York
1714085,STR-2208-GQTVHG,M5V,10,Spadina-Fort York
1714086,STR-2208-GXZVHH,M5V,10,Spadina-Fort York
1714087,STR-2208-HGGVHJ,M4S,12,Toronto-St. Paul's
1714088,STR-2208-FSRHHC,M2N,18,Willowdale
1714089,STR-2208-FZXHHD,M5V,10,Spadina-Fort York
1714090,STR-2208-GJDHHF,M2K,17,Don Valley North
1714091,STR-2208-GRKHHG,M4R,8,Eglinton-Lawrence
1714092,STR-2208-GYRHHH,M5J,10,Spadina-Fort York
1714093,STR-2208-HGXHHJ,M6P,9,Davenport
1714094,STR-2208-HQDHHK,M6S,4,Parkdale-High Park
1714095,STR-2208-HXKHHL,M2N,18,Willowdale
1714096,STR-2208-JFRHHM,M5V,10,Spadina-Fort York
1714097,STR-2208-FKZVHB,M8Y,3,Etobicoke-Lakeshore
1714098,STR-2208-FTGVHC,M4W,11,University-Rosedale
1714099,STR-2208-GJTVHF,M5S,11,University-Rosedale
1714100,STR-2208-GZGVHH,M2M,18,Willowdale
1714101,STR-2208-HHMVHJ,M1B,25,Scarborough-Rouge Park
1714102,STR-2208-HQTVHK,M6G,11,University-Rosedale
1714103,STR-2208-HXZVHL,M5J,10,Spadina-Fort York
1714104,STR-2208-JGGVHM,M9A,2,Etobicoke Centre
1714105,STR-2208-FLRHHB,M1R,21,Scarborough Centre
1714106,STR-2208-FTXHHC,M5V,10,Spadina-Fort York
1714107,STR-2208-GCDHHD,M1E,24,Scarborough-Guildwood
1714108,STR-2208-GKKHHF,M5V,10,Spadina-Fort York
1714109,STR-2208-GZXHHH,M1P,21,Scarborough Centre
1714110,STR-2208-HJDHHJ,M6K,4,Parkdale-High Park
1714111,STR-2208-HRKHHK,M1R,21,Scarborough Centre
1714112,STR-2208-HYRHHL,M6P,4,Parkdale-High Park
1714113,STR-2208-JGXHHM,M1K,20,Scarborough Southwest
1714114,STR-2208-FFCBHB,M9N,5,York South-Weston
1714115,STR-2208-FMJBHC,M5V,10,Spadina-Fort York
1714116,STR-2208-GLCBHG,M6K,4,Parkdale-High Park
1714117,STR-2208-GTJBHH,M1S,23,Scarborough North
1714118,STR-2208-HBQBHJ,M4L,19,Beaches-East York
1714119,STR-2208-HJWBHK,M4X,13,Toronto Centre
1714120,STR-2208-HSCBHL,M5V,10,Spadina-Fort York
1714121,STR-2208-HZJBHM,M2K,17,Don Valley North
1714122,STR-2208-FFSPHB,M2N,18,Willowdale
1714123,STR-2208-FMYPHC,M1W,22,Scarborough-Agincourt
1714124,STR-2208-FWFPHD,M6J,9,Davenport
1714125,STR-2208-GLSPHG,M5J,10,Spadina-Fort York
1714126,STR-2209-GQWBHG,M4M,14,Toronto-Danforth
1714127,STR-2208-HCFPHJ,M8Y,3,Etobicoke-Lakeshore
1714128,STR-2208-HKLPHK,M8V,3,Etobicoke-Lakeshore
1714129,STR-2208-HZYPHM,M9M,7,Humber River-Black Creek
1714130,STR-2208-FGJBHB,M4L,14,Toronto-Danforth
1714131,STR-2208-FWWBHD,M5J,10,Spadina-Fort York
1714132,STR-2208-GFCBHF,M6E,9,Davenport
1714133,STR-2208-GMJBHG,M5V,10,Spadina-Fort York
1714134,STR-2208-HCWBHJ,M6H,9,Davenport
1714135,STR-2209-HLCBHK,M9C,2,Etobicoke Centre
1714136,STR-2209-HTJBHL,M1W,22,Scarborough-Agincourt
1714137,STR-2209-JBQBHM,M6K,10,Spadina-Fort York
1714138,STR-2209-FGYPHB,M5V,10,Spadina-Fort York
1714139,STR-2209-FQFPHC,M4J,14,Toronto-Danforth
1714140,STR-2209-FXLPHD,M9B,2,Etobicoke Centre
1714141,STR-2209-GFSPHF,M9W,1,Etobicoke North
1714142,STR-2209-GMYPHG,M6K,4,Parkdale-High Park
1714143,STR-2209-GWFPHH,M5V,10,Spadina-Fort York
1714144,STR-2209-HLSPHK,M5B,13,Toronto Centre
1714145,STR-2209-FHQBHB,M5V,10,Spadina-Fort York
1714146,STR-2209-FYCBHD,M6N,5,York South-Weston
1714147,STR-2209-GGJBHF,M9W,1,Etobicoke North
1714148,STR-2209-GPQBHG,M6K,4,Parkdale-High Park
1714149,STR-2209-GWWBHH,M5A,13,Toronto Centre
1714150,STR-2209-HFCBHJ,M5E,10,Spadina-Fort York
1714151,STR-2209-HMJBHK,M4M,14,Toronto-Danforth
1714152,STR-2209-HVQBHL,M2N,18,Willowdale
1714153,STR-2209-JCWBHM,M5J,10,Spadina-Fort York
1714154,STR-2209-FJFPHB,M6K,4,Parkdale-High Park
1714155,STR-2209-FRLPHC,M6G,12,Toronto-St. Paul's
1714156,STR-2209-FYSPHD,M4Y,13,Toronto Centre
1714157,STR-2209-GGYPHF,M5R,11,University-Rosedale
1714158,STR-2209-GQFPHG,M5V,10,Spadina-Fort York
1714159,STR-2209-GXLPHH,M6J,9,Davenport
1714160,STR-2209-HMYPHK,M4Y,13,Toronto Centre
1714161,STR-2209-HWFPHL,M6A,8,Eglinton-Lawrence
1714162,STR-2209-FJWBHB,M4C,19,Beaches-East York
1714163,STR-2209-GHQBHF,M4M,14,Toronto-Danforth
1714164,STR-2209-GYCBHH,M2N,18,Willowdale
1714165,STR-2209-HGJBHJ,M5S,13,Toronto Centre
1714166,STR-2209-HPQBHK,M3K,6,York Centre
1714167,STR-2209-HWWBHL,M5E,10,Spadina-Fort York
1714168,STR-2209-JFCBHM,M5V,10,Spadina-Fort York
1714169,STR-2209-FSSPHC,M6K,10,Spadina-Fort York
1714170,STR-2209-FZYPHD,M6K,4,Parkdale-High Park
1714171,STR-2209-GJFPHF,M5P,12,Toronto-St. Paul's
1714172,STR-2209-GRLPHG,M4M,14,Toronto-Danforth
1714173,STR-2209-GYSPHH,M6K,10,Spadina-Fort York
1714174,STR-2209-HGYPHJ,M5E,13,Toronto Centre
1714175,STR-2209-HQFPHK,M5V,10,Spadina-Fort York
1714176,STR-2209-HXLPHL,M5R,11,University-Rosedale
1714177,STR-2209-JFSPHM,M6J,10,Spadina-Fort York
1714178,STR-2209-FTJBHC,M5J,10,Spadina-Fort York
1714179,STR-2209-GSCBHG,M9W,1,Etobicoke North
1714180,STR-2209-GZJBHH,M5V,10,Spadina-Fort York
1714181,STR-2209-HHQBHJ,M5A,13,Toronto Centre
1714182,STR-2209-HQWBHK,M5V,10,Spadina-Fort York
1714183,STR-2209-FLSPHB,M4C,19,Beaches-East York
1714184,STR-2209-FTYPHC,M3J,7,Humber River-Black Creek
1714185,STR-2209-GCFPHD,M4W,13,Toronto Centre
1714186,STR-2209-GKLPHF,M1T,22,Scarborough-Agincourt
1714187,STR-2209-GZYPHH,M1E,24,Scarborough-Guildwood
1714188,STR-2209-HJFPHJ,M5V,10,Spadina-Fort York
1714189,STR-2209-HRLPHK,M4M,14,Toronto-Danforth
1714190,STR-2209-HYSPHL,M6P,4,Parkdale-High Park
1714191,STR-2209-FFDHHB,M5V,10,Spadina-Fort York
1714192,STR-2209-FMKHHC,M4J,14,Toronto-Danforth
1714193,STR-2209-FVRHHD,M5J,10,Spadina-Fort York
1714194,STR-2209-GCXHHF,M5V,10,Spadina-Fort York
1714195,STR-2209-GLDHHG,M4R,8,Eglinton-Lawrence
1714196,STR-2209-GTKHHH,M3J,6,York Centre
1714197,STR-2209-HBRHHJ,M1C,25,Scarborough-Rouge Park
1714198,STR-2209-HJXHHK,M5J,10,Spadina-Fort York
1714199,STR-2209-HZKHHM,M8Z,3,Etobicoke-Lakeshore
1714200,STR-2209-FFTVHB,M1L,20,Scarborough Southwest
1714201,STR-2209-FMZVHC,M6C,12,Toronto-St. Paul's
1714202,STR-2209-FWGVHD,M1X,23,Scarborough North
1714203,STR-2209-GDMVHF,M3M,6,York Centre
1714204,STR-2209-GTZVHH,M6G,11,University-Rosedale
1714205,STR-2209-HKMVHK,M6H,9,Davenport
1714206,STR-2209-HZZVHM,M5J,10,Spadina-Fort York
1714207,STR-2209-FGKHHB,M5V,10,Spadina-Fort York
1714208,STR-2209-FPRHHC,M4L,14,Toronto-Danforth
1714209,STR-2209-GMKHHG,M5V,10,Spadina-Fort York
1714210,STR-2209-GVRHHH,M5V,10,Spadina-Fort York
1714211,STR-2209-HCXHHJ,M3B,15,Don Valley West
1714212,STR-2209-HLDHHK,M4Y,11,University-Rosedale
1714213,STR-2209-HTKHHL,M5J,10,Spadina-Fort York
1714214,STR-2209-JBRHHM,M5V,10,Spadina-Fort York
1714215,STR-2209-FGZVHB,M5V,10,Spadina-Fort York
1714216,STR-2209-FXMVHD,M8W,3,Etobicoke-Lakeshore
1714217,STR-2209-GFTVHF,M5A,10,Spadina-Fort York
1714218,STR-2209-GWGVHH,M6G,11,University-Rosedale
1714219,STR-2209-HLTVHK,M5S,13,Toronto Centre
1714220,STR-2209-HTZVHL,M2N,18,Willowdale
1714221,STR-2209-JCGVHM,M5V,10,Spadina-Fort York
1714222,STR-2209-FHRHHB,M6K,10,Spadina-Fort York
1714223,STR-2209-FQXHHC,M9P,2,Etobicoke Centre
1714224,STR-2209-GGKHHF,M5A,13,Toronto Centre
1714225,STR-2209-GPRHHG,M6J,10,Spadina-Fort York
1714226,STR-2209-GWXHHH,M5T,11,University-Rosedale
1714227,STR-2209-HFDHHJ,M2H,17,Don Valley North
1714228,STR-2209-HMKHHK,M5V,10,Spadina-Fort York
1714229,STR-2209-HVRHHL,M4C,19,Beaches-East York
1714230,STR-2209-JCXHHM,M4E,19,Beaches-East York
1714231,STR-2209-GGZVHF,M6H,9,Davenport
1714232,STR-2209-GQGVHG,M2K,17,Don Valley North
1714233,STR-2209-GXMVHH,M6J,10,Spadina-Fort York
1714234,STR-2209-HFTVHJ,M5V,10,Spadina-Fort York
1714235,STR-2209-HMZVHK,M6J,10,Spadina-Fort York
1714236,STR-2209-HWGVHL,M9B,2,Etobicoke Centre
1714237,STR-2209-JDMVHM,M6M,5,York South-Weston
1714238,STR-2209-FJXHHB,M5V,10,Spadina-Fort York
1714239,STR-2209-FZKHHD,M6J,11,University-Rosedale
1714240,STR-2209-GHRHHF,M5V,10,Spadina-Fort York
1714241,STR-2209-GQXHHG,M8Y,3,Etobicoke-Lakeshore
1714242,STR-2209-GYDHHH,M5V,10,Spadina-Fort York
1714243,STR-2209-HGKHHJ,M8W,3,Etobicoke-Lakeshore
1714244,STR-2209-HPRHHK,M5V,10,Spadina-Fort York
1714245,STR-2209-HWXHHL,M1R,21,Scarborough Centre
1714246,STR-2209-FKMVHB,M5V,10,Spadina-Fort York
1714247,STR-2209-FSTVHC,M6K,10,Spadina-Fort York
1714248,STR-2209-GJGVHF,M6N,5,York South-Weston
1714249,STR-2209-GRMVHG,M1M,20,Scarborough Southwest
1714250,STR-2209-GYTVHH,M9P,2,Etobicoke Centre
1714251,STR-2209-HGZVHJ,M4M,14,Toronto-Danforth
1714252,STR-2209-HQGVHK,M1T,22,Scarborough-Agincourt
1714253,STR-2209-HXMVHL,M1V,23,Scarborough North
1714254,STR-2209-GGLRVF,M5R,11,University-Rosedale
1714255,STR-2209-FLDHHB,M5E,10,Spadina-Fort York
1714256,STR-2209-FTKHHC,M5V,10,Spadina-Fort York
1714257,STR-2209-GBRHHD,M4Y,13,Toronto Centre
1714258,STR-2209-GJXHHF,M5G,11,University-Rosedale
1714259,STR-2209-GSDHHG,M1M,20,Scarborough Southwest
1714260,STR-2209-GZKHHH,M3B,16,Don Valley East
1714261,STR-2209-HHRHHJ,M3K,6,York Centre
1714262,STR-2209-JGKHHM,M9B,3,Etobicoke-Lakeshore
1714263,STR-2209-FLTVHB,M5V,10,Spadina-Fort York
1714264,STR-2209-FTZVHC,M4X,13,Toronto Centre
1714265,STR-2209-GCGVHD,M1P,21,Scarborough Centre
1714266,STR-2209-GKMVHF,M5V,10,Spadina-Fort York
1714267,STR-2209-GSTVHG,M4P,15,Don Valley West
1714268,STR-2209-GZZVHH,M4L,14,Toronto-Danforth
1714269,STR-2209-HJGVHJ,M5T,10,Spadina-Fort York
1714270,STR-2209-HRMVHK,M9R,1,Etobicoke North
1714271,STR-2209-HYTVHL,M9B,2,Etobicoke Centre
1714272,STR-2209-JGZVHM,M2J,17,Don Valley North
1714273,STR-2209-FVCDVD,M5A,13,Toronto Centre
1714274,STR-2209-GCJDVF,M4C,19,Beaches-East York
1714275,STR-2209-GSWDVH,M5A,13,Toronto Centre
1714276,STR-2209-HJJDVK,M6N,9,Davenport
1714277,STR-2209-HRQDVL,M6J,9,Davenport
1714278,STR-2209-FFFRVB,M6J,9,Davenport
1714279,STR-2209-FVSRVD,M8V,3,Etobicoke-Lakeshore
1714280,STR-2209-HBSRVJ,M1G,24,Scarborough-Guildwood
1714281,STR-2209-HJYRVK,M2J,17,Don Valley North
1714282,STR-2209-HSFRVL,M5A,13,Toronto Centre
1714283,STR-2209-HZLRVM,M9B,3,Etobicoke-Lakeshore
1714284,STR-2209-FFWDVB,M4X,13,Toronto Centre
1714285,STR-2209-FPCDVC,M5V,10,Spadina-Fort York
1714286,STR-2209-FWJDVD,M5V,10,Spadina-Fort York
1714287,STR-2209-GDQDVF,M9A,2,Etobicoke Centre
1714288,STR-2209-GLWDVG,M9C,2,Etobicoke Centre
1714289,STR-2209-GVCDVH,M6K,9,Davenport
1714290,STR-2209-HCJDVJ,M6K,9,Davenport
1714291,STR-2209-HKQDVK,M5V,10,Spadina-Fort York
1714292,STR-2209-HSWDVL,M4L,19,Beaches-East York
1714293,STR-2209-JBCDVM,M5V,10,Spadina-Fort York
1714294,STR-2209-FGLRVB,M6J,10,Spadina-Fort York
1714295,STR-2209-FPSRVC,M4X,13,Toronto Centre
1714296,STR-2209-FWYRVD,M5S,11,University-Rosedale
1714297,STR-2209-GMLRVG,M4L,14,Toronto-Danforth
1714298,STR-2209-GVSRVH,M4E,19,Beaches-East York
1714299,STR-2209-HCYRVJ,M8W,3,Etobicoke-Lakeshore
1714300,STR-2209-HLFRVK,M4L,19,Beaches-East York
1714301,STR-2209-HTLRVL,M6K,4,Parkdale-High Park
1714302,STR-2209-FQJDVC,M5J,10,Spadina-Fort York
1714303,STR-2209-GFWDVF,M6P,9,Davenport
1714304,STR-2209-GPCDVG,M4G,15,Don Valley West
1714305,STR-2209-GWJDVH,M4L,19,Beaches-East York
1714306,STR-2209-HVCDVL,M5V,10,Spadina-Fort York
1714307,STR-2209-JCJDVM,M6K,9,Davenport
1714308,STR-2209-FHSRVB,M1P,21,Scarborough Centre
1714309,STR-2209-GPSRVG,M5B,13,Toronto Centre
1714310,STR-2209-GWYRVH,M6H,9,Davenport
1714311,STR-2209-HFFRVJ,M1K,20,Scarborough Southwest
1714312,STR-2209-HMLRVK,M4Y,13,Toronto Centre
1714313,STR-2209-HVSRVL,M4M,14,Toronto-Danforth
1714314,STR-2209-JCYRVM,M5R,12,Toronto-St. Paul's
1714315,STR-2209-FJJDVB,M4J,14,Toronto-Danforth
1714316,STR-2209-FRQDVC,M5V,10,Spadina-Fort York
1714317,STR-2209-GQJDVG,M1E,24,Scarborough-Guildwood
1714318,STR-2209-GXQDVH,M4L,19,Beaches-East York
1714319,STR-2209-HFWDVJ,M2N,18,Willowdale
1714320,STR-2209-HWJDVL,M2N,18,Willowdale
1714321,STR-2209-JDQDVM,M5R,11,University-Rosedale
1714322,STR-2209-FJYRVB,M9N,5,York South-Weston
1714323,STR-2209-FSFRVC,M5V,10,Spadina-Fort York
1714324,STR-2209-FZLRVD,M1M,20,Scarborough Southwest
1714325,STR-2209-GHSRVF,M9W,1,Etobicoke North
1714326,STR-2209-GQYRVG,M5A,10,Spadina-Fort York
1714327,STR-2209-GYFRVH,M6H,9,Davenport
1714328,STR-2209-HPSRVK,M2R,18,Willowdale
1714329,STR-2209-HWYRVL,M2N,18,Willowdale
1714330,STR-2209-FSWDVC,M1L,20,Scarborough Southwest
1714331,STR-2209-GRQDVG,M6J,9,Davenport
1714332,STR-2209-GYWDVH,M9B,2,Etobicoke Centre
1714333,STR-2209-HHCDVJ,M9V,1,Etobicoke North
1714334,STR-2209-HQJDVK,M4W,11,University-Rosedale
1714335,STR-2209-HXQDVL,M4L,19,Beaches-East York
1714336,STR-2209-JFWDVM,M4C,19,Beaches-East York
1714337,STR-2209-FLFRVB,M1E,25,Scarborough-Rouge Park
1714338,STR-2209-GJYRVF,M6S,4,Parkdale-High Park
1714339,STR-2209-GSFRVG,M5V,10,Spadina-Fort York
1714340,STR-2209-GZLRVH,M4H,15,Don Valley West
1714341,STR-2209-HHSRVJ,M5A,13,Toronto Centre
1714342,STR-2209-HQYRVK,M6G,11,University-Rosedale
1714343,STR-2209-JGLRVM,M5V,10,Spadina-Fort York
1714344,STR-2209-FDRKVB,M4K,14,Toronto-Danforth
1714345,STR-2209-FLXKVC,M4Y,13,Toronto Centre
1714346,STR-2209-FVDKVD,M5T,10,Spadina-Fort York
1714347,STR-2209-GCKKVF,M5V,10,Spadina-Fort York
1714348,STR-2209-GKRKVG,M9N,5,York South-Weston
1714349,STR-2209-GSXKVH,M8W,3,Etobicoke-Lakeshore
1714350,STR-2209-HBDKVJ,M4Y,13,Toronto Centre
1714351,STR-2209-HJKKVK,M5V,10,Spadina-Fort York
1714352,STR-2209-HRRKVL,M4L,14,Toronto-Danforth
1714353,STR-2209-HYXKVM,M5V,10,Spadina-Fort York
1714354,STR-2209-FFGXVB,M5V,10,Spadina-Fort York
1714355,STR-2209-FVTXVD,M6B,8,Eglinton-Lawrence
1714356,STR-2209-GCZXVF,M5J,10,Spadina-Fort York
1714357,STR-2209-GLGXVG,M6K,9,Davenport
1714358,STR-2209-GTMXVH,M6R,4,Parkdale-High Park
1714359,STR-2209-HBTXVJ,M1K,20,Scarborough Southwest
1714360,STR-2209-HJZXVK,M5V,10,Spadina-Fort York
1714361,STR-2209-HSGXVL,M5V,10,Spadina-Fort York
1714362,STR-2209-HZMXVM,M5V,10,Spadina-Fort York
1714363,STR-2209-FFXKVB,M4W,11,University-Rosedale
1714364,STR-2209-FPDKVC,M4W,11,University-Rosedale
1714365,STR-2209-FWKKVD,M8Z,3,Etobicoke-Lakeshore
1714366,STR-2209-GDRKVF,M5A,10,Spadina-Fort York
1714367,STR-2209-GLXKVG,M6K,10,Spadina-Fort York
1714368,STR-2209-GVDKVH,M9A,3,Etobicoke-Lakeshore
1714369,STR-2209-HCKKVJ,M5J,10,Spadina-Fort York
1714370,STR-2209-HKRKVK,M6K,4,Parkdale-High Park
1714371,STR-2209-HSXKVL,M4C,19,Beaches-East York
1714372,STR-2209-JBDKVM,M1T,22,Scarborough-Agincourt
1714373,STR-2209-FPTXVC,M4K,14,Toronto-Danforth
1714374,STR-2209-FWZXVD,M4Y,13,Toronto Centre
1714375,STR-2209-GFGXVF,M5A,13,Toronto Centre
1714376,STR-2209-GMMXVG,M5V,10,Spadina-Fort York
1714377,STR-2209-GVTXVH,M5J,10,Spadina-Fort York
1714378,STR-2209-HCZXVJ,M4S,15,Don Valley West
1714379,STR-2209-HLGXVK,M1R,21,Scarborough Centre
1714380,STR-2209-HTMXVL,M5V,10,Spadina-Fort York
1714381,STR-2209-JBTXVM,M2M,18,Willowdale
1714382,STR-2209-FHDKVB,M6K,10,Spadina-Fort York
1714383,STR-2209-FQKKVC,M8Z,3,Etobicoke-Lakeshore
1714384,STR-2209-FXRKVD,M2N,18,Willowdale
1714385,STR-2209-GFXKVF,M5V,10,Spadina-Fort York
1714386,STR-2209-GPDKVG,M5V,10,Spadina-Fort York
1714387,STR-2209-HDRKVJ,M2J,17,Don Valley North
1714388,STR-2209-HLXKVK,M4T,12,Toronto-St. Paul's
1714389,STR-2209-JCKKVM,M1B,25,Scarborough-Rouge Park
1714390,STR-2209-FHTXVB,M1E,25,Scarborough-Rouge Park
1714391,STR-2209-FQZXVC,M4L,19,Beaches-East York
1714392,STR-2209-GGMXVF,M9N,5,York South-Weston
1714393,STR-2209-GPTXVG,M5V,10,Spadina-Fort York
1714394,STR-2209-GWZXVH,M8W,3,Etobicoke-Lakeshore
1714395,STR-2209-HFGXVJ,M6C,12,Toronto-St. Paul's
1714396,STR-2209-HMMXVK,M5T,11,University-Rosedale
1714397,STR-2209-HVTXVL,M5V,10,Spadina-Fort York
1714398,STR-2209-JCZXVM,M5A,13,Toronto Centre
1714399,STR-2209-FJKKVB,M5B,13,Toronto Centre
1714400,STR-2209-GHDKVF,M9C,2,Etobicoke Centre
1714401,STR-2209-GQKKVG,M2N,18,Willowdale
1714402,STR-2209-GXRKVH,M5V,10,Spadina-Fort York
1714403,STR-2209-HFXKVJ,M6M,5,York South-Weston
1714404,STR-2209-HPDKVK,M5V,10,Spadina-Fort York
1714405,STR-2209-HWKKVL,M6N,5,York South-Weston
1714406,STR-2209-JDRKVM,M2M,18,Willowdale
1714407,STR-2209-FJZXVB,M5V,10,Spadina-Fort York
1714408,STR-2209-FSGXVC,M6K,4,Parkdale-High Park
1714409,STR-2209-FZMXVD,M6J,9,Davenport
1714410,STR-2209-GQZXVG,M9N,5,York South-Weston
1714411,STR-2209-HGMXVJ,M5V,10,Spadina-Fort York
1714412,STR-2209-HPTXVK,M5A,13,Toronto Centre
1714413,STR-2209-HWZXVL,M8Y,3,Etobicoke-Lakeshore
1714414,STR-2209-JFGXVM,M6G,11,University-Rosedale
1714415,STR-2209-FKRKVB,M4L,14,Toronto-Danforth
1714416,STR-2209-FSXKVC,M5R,11,University-Rosedale
1714417,STR-2209-GJKKVF,M6K,10,Spadina-Fort York
1714418,STR-2209-GRRKVG,M6L,5,York South-Weston
1714419,STR-2209-HQKKVK,M6H,9,Davenport
1714420,STR-2209-HXRKVL,M4L,19,Beaches-East York
1714421,STR-2209-JFXKVM,M9R,1,Etobicoke North
1714422,STR-2209-FLGXVB,M4V,12,Toronto-St. Paul's
1714423,STR-2209-FTMXVC,M5A,13,Toronto Centre
1714424,STR-2209-GBTXVD,M5R,11,University-Rosedale
1714425,STR-2209-GJZXVF,M5V,10,Spadina-Fort York
1714426,STR-2209-GSGXVG,M8Y,3,Etobicoke-Lakeshore
1714427,STR-2209-GZMXVH,M4P,12,Toronto-St. Paul's
1714428,STR-2209-HHTXVJ,M5V,10,Spadina-Fort York
1714429,STR-2209-HQZXVK,M4M,14,Toronto-Danforth
1714430,STR-2209-HYGXVL,M4L,14,Toronto-Danforth
1714431,STR-2209-JGMXVM,M5V,10,Spadina-Fort York
1714432,STR-2209-FDSRVB,M9N,5,York South-Weston
1714433,STR-2209-FLYRVC,M6H,9,Davenport
1714434,STR-2209-GCLRVF,M8W,3,Etobicoke-Lakeshore
1714435,STR-2209-GSYRVH,M6K,4,Parkdale-High Park
1714436,STR-2209-HBFRVJ,M3H,6,York Centre
1714437,STR-2209-HJLRVK,M2M,18,Willowdale
1714438,STR-2209-HRSRVL,M6G,11,University-Rosedale
1714439,STR-2209-FFJDVB,M2J,17,Don Valley North
1714440,STR-2209-GDCDVF,M4M,14,Toronto-Danforth
1714441,STR-2209-GLJDVG,M5V,10,Spadina-Fort York
1714442,STR-2209-GTQDVH,M6J,9,Davenport
1714443,STR-2209-HBWDVJ,M1L,20,Scarborough Southwest
1714444,STR-2209-HKCDVK,M8V,3,Etobicoke-Lakeshore
1714445,STR-2209-FFYRVB,M8Y,3,Etobicoke-Lakeshore
1714446,STR-2209-FWLRVD,M5A,13,Toronto Centre
1714447,STR-2209-GDSRVF,M5V,10,Spadina-Fort York
1714448,STR-2209-HCLRVJ,M4T,12,Toronto-St. Paul's
1714449,STR-2209-HKSRVK,M5A,13,Toronto Centre
1714450,STR-2209-HSYRVL,M6N,5,York South-Weston
1714451,STR-2209-JBFRVM,M4L,14,Toronto-Danforth
1714452,STR-2209-FGQDVB,M5A,13,Toronto Centre
1714453,STR-2209-FXCDVD,M6P,4,Parkdale-High Park
1714454,STR-2209-GMQDVG,M1L,20,Scarborough Southwest
1714455,STR-2209-GVWDVH,M4M,14,Toronto-Danforth
1714456,STR-2209-HDCDVJ,M3H,NA,NA
1714457,STR-2209-HLJDVK,M6G,11,University-Rosedale
1714458,STR-2209-HTQDVL,M5B,13,Toronto Centre
1714459,STR-2209-JBWDVM,M5A,13,Toronto Centre
1714460,STR-2209-FHFRVB,M2H,17,Don Valley North
1714461,STR-2209-FQLRVC,M4V,12,Toronto-St. Paul's
1714462,STR-2209-FXSRVD,M2N,18,Willowdale
1714463,STR-2209-GFYRVF,M2N,18,Willowdale
1714464,STR-2209-GPFRVG,M5J,10,Spadina-Fort York
1714465,STR-2209-HDSRVJ,M4Y,13,Toronto Centre
1714466,STR-2209-HLYRVK,M1V,23,Scarborough North
1714467,STR-2209-HVFRVL,M6K,10,Spadina-Fort York
1714468,STR-2209-JCLRVM,M3H,6,York Centre
1714469,STR-2209-FHWDVB,M5M,8,Eglinton-Lawrence
1714470,STR-2209-FRCDVC,M6K,4,Parkdale-High Park
1714471,STR-2209-GGQDVF,M1T,22,Scarborough-Agincourt
1714472,STR-2209-GPWDVG,M5V,10,Spadina-Fort York
1714473,STR-2209-GXCDVH,M5C,13,Toronto Centre
1714474,STR-2209-HMQDVK,M2J,17,Don Valley North
1714475,STR-2209-HVWDVL,M8Y,3,Etobicoke-Lakeshore
1714476,STR-2209-JDCDVM,M5V,10,Spadina-Fort York
1714477,STR-2209-FJLRVB,M2N,18,Willowdale
1714478,STR-2209-FRSRVC,M8V,3,Etobicoke-Lakeshore
1714479,STR-2209-FYYRVD,M5V,10,Spadina-Fort York
1714480,STR-2209-GHFRVF,M6M,5,York South-Weston
1714481,STR-2209-GXSRVH,M5S,13,Toronto Centre
1714482,STR-2209-HFYRVJ,M9R,2,Etobicoke Centre
1714483,STR-2209-HPFRVK,M5V,10,Spadina-Fort York
1714484,STR-2209-HWLRVL,M1N,20,Scarborough Southwest
1714485,STR-2209-JDSRVM,M5A,10,Spadina-Fort York
1714486,STR-2209-FKCDVB,M9W,1,Etobicoke North
1714487,STR-2209-FSJDVC,M6P,4,Parkdale-High Park
1714488,STR-2209-GRCDVG,M4K,14,Toronto-Danforth
1714489,STR-2209-GYJDVH,M3C,16,Don Valley East
1714490,STR-2209-HGQDVJ,M5V,10,Spadina-Fort York
1714491,STR-2209-HPWDVK,M6G,11,University-Rosedale
1714492,STR-2209-HXCDVL,M4J,14,Toronto-Danforth
